TIMESTAMP,RECORD,T_Depth,Transducer_Temp,Sounder_Offset,Temp,SpCond,pH,pH_mV,Turb,DO_sat,DO_conc,Sled_Depth,Sled_PTemp,Sled_Batt_Volt,Sled_Moisture_Sensor,Sled_Fdom,Sled_Fdom_Gain,C7_Sled_Turb,Sled_Turb_Gain,Sled_chl_A,Sled_chl_A_Gain,Sled_YSI_Temp,Sled_YSI_SpCond,Sled_YSI_pH,Sled_YSI_pH_mV,Sled_YSI_Turb,Sled_YSI_DO_sat,Sled_YSI_DO_conc,Distance_to_Bottom,Line_Out,Stop_Dis_to_Bottom,Distance_Behind_Boat,Date_Time,Lat,Long,Depth,UTM_X,UTM_Y,UTM_X_fixed,UTM_Y_fixed,Distance_fixed,DMG_fixed,Distance,DMG
09/15/2015 16:24:09,92099,36.576,30.3,0,15.38,0.102,7.55,-82.9,0.3,103.5,10.35,0.234778692,19.89022,13.32909,2134.824,110.4272,10,-0.02047793,100,-0.148465,100,16.2,0.087,7.63,-97.3,1,101.6,9.99,119.2777,8.297687,111.7503,20.26186,09/15/2015 16:24:08,46.75502,-90.53909,35.96008,13898.40514,5180029.23656,13898.40514,5180029.23656,0,7.337006142,0.823244451,10.56164064
09/15/2015 16:24:10,92100,36.576,30.3,0,15.38,0.102,7.55,-83,0.3,103.4,10.34,0.242263117,19.89022,13.37912,2135.165,110.888,10,0.04436885,100,3.075102,100,16.2,0.087,7.63,-97.2,0.9,101.7,9.99,119.2532,8.297687,111.7503,20.25953,09/15/2015 16:24:10,46.75503,-90.53911,36.22064,13896.86199,5180029.81551,13896.86199,5180029.81551,1.648183145,8.985189287,2.330882957,12.8925236
09/15/2015 16:24:11,92101,36.48456,30.3,0,15.38,0.102,7.55,-83,0.3,103.5,10.35,0.279684084,19.89022,13.3013,2134.824,109.2668,10,-0.001706494,100,1.262806,100,16.2,0.087,7.63,-97.1,0.9,101.7,9.99,118.8024,8.297687,111.4223,20.24679,09/15/2015 16:24:11,46.75503,-90.53912,35.97036,13896.17471,5180030.32640,13896.17471,5180030.32640,0.856366922,9.841556209,1.166334959,14.05885856
09/15/2015 16:24:12,92102,36.48456,30.3,0,15.38,0.102,7.55,-83.1,0.3,103.4,10.34,0.212327734,19.89022,13.39024,2135.165,108.9767,10,0.04607534,100,3.505139,100,16.2,0.087,7.62,-97,0.8,101.8,10,119.0234,8.347523,111.3725,20.31841,09/15/2015 16:24:12,46.75503,-90.53913,36.14002,13895.33094,5180030.44339,13895.33094,5180030.44339,0.851832897,10.69338911,0.851844964,14.91070352
09/15/2015 16:24:13,92103,36.48456,30.3,0,15.37,0.102,7.55,-83.2,0.3,103.4,10.34,0.242263117,19.89022,13.26239,2135.165,110.4102,10,0.0580208,100,3.416401,100,16.2,0.087,7.62,-97,0.7,101.8,10,118.9252,8.297687,111.4223,20.25953,09/15/2015 16:24:13,46.75504,-90.53914,35.88761,13894.75440,5180030.97566,13894.75440,5180030.97566,0.784676292,11.4780654,0.787544852,15.69824837
09/15/2015 16:24:14,92104,36.48456,30.3,0,15.36,0.102,7.56,-83.3,0.3,103.4,10.34,0.279684084,19.89022,13.368,2135.165,110.0689,10,-0.04266235,100,-1.179187,100,16.2,0.087,7.62,-96.9,0.6,101.8,10,118.8024,8.297687,111.4223,20.24679,09/15/2015 16:24:14,46.75504,-90.53915,35.95247,13893.94262,5180031.14053,13893.94262,5180031.14053,0.828355272,12.30642067,0.829506064,16.52775444
09/15/2015 16:24:15,92105,36.48456,30.3,0,15.36,0.102,7.56,-83.4,0.3,103.4,10.35,0.219812159,19.89022,13.368,2135.165,111.161,10,-0.06143379,100,-1.971001,100,16.2,0.087,7.62,-96.7,0.6,101.9,10.01,118.9988,8.272769,111.4472,20.24128,09/15/2015 16:24:14,46.75504,-90.53915,35.95247,13893.94262,5180031.14053,13893.94262,5180031.14053,0,12.30642067,0.828355272,17.35610971
09/15/2015 16:24:16,92106,#VALUE!,30.3,0,15.35,0.102,7.56,-83.4,0.3,103.4,10.35,0.272200817,19.91733,13.32909,2135.165,115.2907,10,-0.003412988,100,0.01706494,100,16.2,0.087,7.61,-96.5,0.6,101.9,10.01,NAN,8.397359,NAN,20.34974,09/15/2015 16:24:16,46.75505,-90.53917,36.04391,13892.49188,5180032.06208,13892.49188,5180032.06208,1.718686063,14.02510673,2.430589139,19.78669885
09/15/2015 16:24:17,92107,#VALUE!,30.3,0,15.36,0.102,7.56,-83.5,0.3,103.5,10.35,0.204843309,19.89022,13.26239,2135.165,111.9289,10,0.04266235,100,2.747455,100,16.2,0.087,7.61,-96.2,1,102,10.02,NAN,8.272769,NAN,20.24543,09/15/2015 16:24:17,46.75505,-90.53918,35.96559,13891.78230,5180031.97262,13891.78230,5180031.97262,0.715195098,14.74030183,1.232273567,21.01897242
09/15/2015 16:24:18,92108,#VALUE!,30.3,0,15.36,0.102,7.56,-83.6,0.3,103.5,10.36,0.204843309,19.89022,13.26239,2135.165,111.9289,10,0.04266235,100,2.747455,100,16.2,0.087,7.61,-96.2,1,102,10.02,NAN,8.37244,NAN,20.34542,09/15/2015 16:24:18,46.75505,-90.53919,35.78479,13891.08798,5180032.88814,13891.08798,5180032.88814,1.149029442,15.88933127,1.228202303,22.24717472
